time,latitude,longitude,depth,mag,place
2011-10-10T12:59:22.110Z,32.798,-116.1531667,5.439,2.03,"16km WNW of Ocotillo, CA"
2011-10-10T17:38:35.440Z,33.6071667,-118.2853333,3.547,2.29,"14km S of San Pedro, CA"
2011-10-10T22:08:57.710Z,37.3356667,-117.1823333,5.697,2.31,"61km NW of Beatty, NV"
2011-10-11T00:13:31.630Z,39.516,-119.413,7.3,2.5,Nevada
2011-10-11T09:14:16.330Z,39.518,-119.41,6.7,2.8,Nevada
2011-10-11T10:12:02.380Z,34.72,-116.0275,6.582,3.44,"12km E of Ludlow, CA"
2011-10-11T13:25:27.300Z,32.6546667,-115.9481667,6.29,3.06,"10km SSE of Ocotillo, CA"
2011-10-11T14:50:59.143Z,39.3193,-115.2437,0,3.6,"31km WNW of Ely, Nevada"
2011-10-12T01:47:54.500Z,32.7988333,-116.1555,5.149,2.27,"17km WNW of Ocotillo, CA"
2011-10-12T14:41:32.900Z,32.7293333,-115.421,16.636,2.22,"9km NE of Calexico, CA"
2011-10-12T15:45:58.620Z,36.095,-117.8486667,1.067,2.18,"10km ENE of Coso Junction, CA"
2011-10-13T02:03:16.700Z,32.9065,-116.2311667,6.219,2.02,"28km SSW of Ocotillo Wells, CA"
2011-10-13T15:37:32.100Z,35.6826667,-118.4093333,3.444,2.06,"5km ESE of Wofford Heights, CA"
2011-10-14T03:23:03.800Z,33.6103333,-118.311,1.429,2.53,"14km S of San Pedro, CA"
2011-10-14T04:19:50.580Z,32.6228333,-115.7145,11.943,2.28,"13km WNW of Progreso, B.C., MX"
2011-10-14T16:16:04.320Z,32.5801667,-114.6885,4.798,2.51,"3km SE of Somerton, AZ"
2011-10-14T17:28:52.380Z,32.5368333,-115.6816667,12.734,3.64,"10km WSW of Progreso, B.C., MX"
2011-10-14T18:43:16.210Z,36.574,-121.2996667,18.014,2.7,"15km ENE of Gonzales, CA"
2011-10-14T22:41:02.730Z,34.3586667,-118.5603333,3.6,2.41,"8km SW of Santa Clarita, CA"
2011-10-15T04:45:15.960Z,36.352,-120.889,9.53,2.1,"26km NE of King City, CA"
2011-10-15T11:42:29.800Z,37.906,-118.563,7.382,4,"47km NE of Mammoth Lakes, CA"
2011-10-15T11:54:55.100Z,37.91,-118.565,7.446,2.7,"47km NE of Mammoth Lakes, CA"
2011-10-15T13:18:04.870Z,32.9273333,-116.2393333,9.733,2.12,"26km SSW of Ocotillo Wells, CA"
2011-10-15T16:27:54.930Z,37.908,-118.566,7.101,2.1,"47km NE of Mammoth Lakes, CA"
2011-10-15T19:31:52.330Z,34.8338333,-118.9715,12.694,2.07,"3km WNW of Frazier Park, CA"
2011-10-15T21:11:49.580Z,33.5338333,-116.4665,9.517,2.07,"19km E of Anza, CA"
2011-10-16T00:52:19.570Z,37.426,-120.97,3.931,2.86,"11km WNW of Hilmar-Irwin, CA"
2011-10-16T02:28:43.270Z,32.6611667,-115.7211667,4.991,2.39,"16km NW of Progreso, B.C., MX"
2011-10-16T03:23:12.230Z,35.732,-121.109,7.341,2.4,"19km N of Cambria, CA"
2011-10-16T18:27:08.338Z,37.7513,-115.1196,3.9,3.5,"43km N of Alamo, Nevada"
2011-10-17T17:31:23.950Z,32.9973333,-116.3995,8.691,2.18,"21km ESE of Julian, CA"
2011-10-17T17:33:11.890Z,32.9966667,-116.3988333,9.091,3.06,"21km ESE of Julian, CA"
2011-10-17T20:05:57.820Z,34.6938333,-116.2935,0.133,4.01,"13km WSW of Ludlow, CA"
2011-10-17T21:25:34.310Z,34.6931667,-116.293,-0.037,3.54,"12km WSW of Ludlow, CA"
2011-10-18T16:19:39.250Z,32.9053333,-116.2316667,6.123,2.33,"28km SSW of Ocotillo Wells, CA"
2011-10-18T18:01:23.960Z,32.5456667,-115.7016667,7.773,2,"12km WSW of Progreso, B.C., MX"
2011-10-19T11:08:11.180Z,33.4616667,-116.4675,5.288,2.04,"22km ESE of Anza, CA"
2011-10-19T21:34:10.120Z,36.396,-117.864,-0.25,2.23,"18km NE of Olancha, CA"
2011-10-19T23:36:12.520Z,37.5338333,-118.8776667,1.401,3.2,"14km SE of Mammoth Lakes, CA"
2011-10-20T05:50:23.400Z,34.0698333,-118.8745,13.955,2.32,"9km NW of Malibu, CA"
2011-10-20T21:30:23.310Z,32.5025,-115.6446667,2.724,2.59,"10km SSW of Progreso, B.C., MX"
2011-10-20T21:41:04.510Z,37.8626667,-122.304,3.18,4,"3km SSW of Albany, CA"
2011-10-21T03:16:05.310Z,37.8668333,-122.3208333,1.89,3.8,"3km SW of Albany, CA"
2011-10-21T06:08:58.810Z,37.26,-121.643,5.7,2,Northern California
2011-10-21T06:14:53.520Z,32.626,-115.781,4.149,2.23,"19km WNW of Progreso, B.C., MX"
2011-10-21T12:49:01.700Z,35.7635,-119.8476667,28.017,2.6,"29km SSE of Kettleman City, CA"
2011-10-21T16:22:43.450Z,38.192,-119.156,8.2,2.8,Central California
2011-10-21T22:40:16.150Z,36.49,-120.723,10.233,2.4,"42km SW of Mendota, CA"
2011-10-22T01:38:26.140Z,32.672,-115.7306667,4.949,2.12,"17km NW of Progreso, B.C., MX"
2011-10-22T04:14:47.100Z,38.834,-122.808,2.9,2.7,Northern California
2011-10-22T07:06:37.590Z,37.852,-122.247,7.27,2.8,"3km SE of Berkeley, CA"
2011-10-22T07:45:43.740Z,37.85,-122.247,7.2,2.5,"San Francisco Bay area, California"
2011-10-22T09:47:12.590Z,35.671,-121.052,6.581,2.1,"12km NNE of Cambria, CA"
2011-10-22T15:52:29.900Z,32.5823333,-115.718,5.369,2.19,"13km W of Progreso, B.C., MX"
2011-10-22T16:49:22.950Z,37.847,-121.874,7.4,2,"San Francisco Bay area, California"
2011-10-22T21:32:59.390Z,32.9965,-116.401,9.031,3.01,"21km ESE of Julian, CA"
2011-10-22T22:27:40.310Z,34.7971667,-116.4098333,3.523,2.43,"24km WNW of Ludlow, CA"
2011-10-23T01:51:02.010Z,40.337,-124.281,33,2.8,Northern California
2011-10-23T02:20:07.790Z,38.738,-116.185,12.418,3.4,"113km SE of Austin, NV"
2011-10-23T10:26:20.420Z,37.537,-118.918,6.105,2.5,"12km SSE of Mammoth Lakes, CA"
2011-10-23T15:10:37.250Z,33.7198333,-116.8015,15.094,2.06,"8km WSW of Idyllwild, CA"
2011-10-24T13:25:43.270Z,35.2005,-120.297,-0.168,2.4,"24km NE of Nipomo, CA"
2011-10-24T19:44:32.200Z,37.402,-118.423,8.105,2.1,"2km NNW of Dixon Lane-Meadow Creek, CA"
2011-10-25T17:09:07.170Z,36.071,-114.704,0.962,2,"16km NE of Boulder City, NV"
2011-10-25T23:29:38.310Z,32.6373333,-115.7431667,4.508,2.2,"16km WNW of Progreso, B.C., MX"
2011-10-26T04:47:05.490Z,34.6946667,-116.2893333,-0.097,2.67,"12km WSW of Ludlow, CA"
2011-10-26T10:05:24.300Z,32.8615,-118.3865,8.322,2.15,"6km NW of San Clemente Is. (SE tip), CA"
2011-10-26T19:32:44.910Z,33.8763333,-117.696,11.269,2,"11km E of Yorba Linda, CA"
2011-10-26T20:31:20.100Z,32.9993333,-116.3951667,7.231,2.22,"21km ESE of Julian, CA"
2011-10-26T22:44:21.000Z,37.851,-121.89,7.87,3.2,"4km NNE of Blackhawk, CA"
2011-10-27T02:37:32.420Z,32.9061667,-116.2288333,6.189,2.56,"28km SSW of Ocotillo Wells, CA"
2011-10-27T06:37:09.300Z,39.604,-120.47,13.365,4.7,"23km S of Portola, CA"
2011-10-27T09:27:28.220Z,33.2098333,-116.0735,9.622,2.84,"9km NE of Ocotillo Wells, CA"
2011-10-27T11:31:49.560Z,35.954,-117.3473333,3.258,2.16,"21km N of Trona, CA"
2011-10-27T12:21:17.170Z,33.2113333,-116.0743333,8.182,2.87,"9km NE of Ocotillo Wells, CA"
2011-10-27T12:30:49.530Z,34.3303333,-118.4453333,4.518,2.24,"5km N of Pacoima, CA"
2011-10-27T12:36:44.300Z,37.873,-122.251,9.27,3.6,"2km E of Berkeley, CA"
2011-10-27T22:08:32.860Z,35.4978333,-118.4091667,4.17,2.12,"12km SE of Bodfish, CA"
2011-10-28T05:36:49.360Z,38.822,-122.786,2.4,2,Northern California
2011-10-28T08:46:37.360Z,33.8683333,-119.3246667,9.733,2.36,"26km SE of Santa Cruz Is. (E end), CA"
2011-10-28T09:30:54.470Z,35.9541667,-117.3488333,1.978,2.54,"21km N of Trona, CA"
2011-10-29T03:05:19.320Z,32.9053333,-116.2323333,5.849,2.19,"28km SSW of Ocotillo Wells, CA"
2011-10-29T09:45:01.260Z,32.9975,-116.401,8.061,2.19,"21km ESE of Julian, CA"
2011-10-29T18:44:25.680Z,37.84,-121.7788333,-0.4,2.5,"11km SSW of Brentwood, CA"
2011-10-30T06:23:19.230Z,37.3871667,-118.4101667,5.741,2.2,"0km E of Dixon Lane-Meadow Creek, CA"
2011-10-30T09:11:43.060Z,34.6025,-115.9305,-0.927,2.24,"18km WNW of Amboy, CA"
2011-10-30T13:25:19.150Z,39.615,-120.472,15.1,3.8,Northern California
2011-10-30T13:26:44.350Z,35.975,-120.023,-0.559,3.36,"7km SW of Kettleman City, CA"
2011-10-30T17:32:55.870Z,36.7793333,-119.8445,15.37,2.22,"7km WNW of Fresno, California"
2011-10-30T17:57:17.540Z,37.413,-118.556,15.978,2.2,"11km WNW of West Bishop, CA"
2011-10-30T18:03:21.520Z,35.9643333,-119.9985,-0.559,2.7,"6km SW of Kettleman City, CA"
2011-10-30T21:13:49.440Z,32.9135,-116.3565,10.363,2.56,"19km ENE of Pine Valley, CA"
2011-10-31T05:52:40.360Z,38.777,-119.505,7.5,2.6,Nevada
2011-10-31T09:42:30.360Z,37.868,-122.252,9.2,2.5,"San Francisco Bay area, California"
2011-10-31T11:31:49.940Z,34.2161667,-117.5066667,2.976,2.76,"5km S of Lytle Creek, CA"
2011-10-31T12:26:45.280Z,35.9311667,-117.6228333,2.62,2.85,"26km E of Little Lake, CA"
2011-11-01T00:10:39.650Z,33.989,-116.8546667,12.201,2.04,"7km NNE of Banning, CA"
2011-11-01T15:38:22.830Z,35.6806667,-117.6196667,6.124,4.1,"8km NE of Ridgecrest, CA"
2011-11-01T23:25:23.750Z,33.3803333,-116.3263333,12.13,2.97,"15km NNE of Borrego Springs, CA"
2011-11-02T14:20:44.530Z,36.2343333,-120.8211667,5.41,2.8,"28km E of King City, CA"
2011-11-02T14:47:50.420Z,37.222,-114.582,10.6,2.6,Nevada
2011-11-02T17:32:05.500Z,38.145,-121.893,19.1,2.8,"San Francisco Bay area, California"
2011-11-02T17:42:34.550Z,34.4938333,-119.2768333,2.141,2.49,"6km NNW of Ojai, CA"
2011-11-02T18:40:50.870Z,35.9418333,-117.645,1.55,2.32,"24km E of Little Lake, CA"
2011-11-02T19:51:29.290Z,37.462,-121.816,6.9,2.4,"San Francisco Bay area, California"
2011-11-04T15:18:59.050Z,36.5768333,-121.2423333,6.525,2.4,"18km NNE of Soledad, CA"
2011-11-04T23:03:09.310Z,32.9036667,-116.2333333,6.159,2.73,"28km SSW of Ocotillo Wells, CA"
2011-11-05T01:30:58.220Z,33.0668333,-118.0485,9.814,2.49,"39km NE of San Clemente Is. (SE tip), CA"
2011-11-05T08:24:54.270Z,32.6158333,-115.7166667,1.713,2.2,"13km WNW of Progreso, B.C., MX"
2011-11-05T17:43:29.170Z,36.6168333,-121.2595,12.86,2.5,"21km NE of Gonzales, CA"
2011-11-05T20:33:21.070Z,33.8535,-118.2946667,18.647,2.51,"3km NNW of Carson, CA"
2011-11-05T21:52:19.210Z,37.846,-122.241,5.57,3.1,"2km NNW of Piedmont, CA"
2011-11-06T02:18:31.490Z,35.227,-118.0705,7.818,2.81,"14km NW of California City, CA"
2011-11-06T10:42:17.260Z,39.266,-115.614,0,2.5,Nevada
2011-11-06T18:06:40.800Z,38.799,-122.784,0,2.1,Northern California
2011-11-06T20:20:52.090Z,40.632,-122.306,20.1,2.5,Northern California
2011-11-06T22:54:43.830Z,36.194,-120.763,7.55,2.2,"33km E of King City, CA"
2011-11-07T01:51:08.480Z,32.6426667,-115.7065,5.565,2.16,"13km WNW of Progreso, B.C., MX"
2011-11-07T05:30:48.090Z,40.454,-115.474,5,3.1,Nevada
2011-11-07T18:27:32.790Z,37.1,-121.803,5.4,2.6,Northern California
2011-11-08T11:56:44.850Z,37.5425,-122.0025,2.991,2.8,"2km W of Fremont, CA"
2011-11-08T15:54:33.160Z,32.6296667,-115.697,7.754,2.25,"12km WNW of Progreso, B.C., MX"
2011-11-08T18:27:32.520Z,32.9133333,-116.3578333,10.343,3,"19km ENE of Pine Valley, CA"
2011-11-08T19:32:37.500Z,38.816,-122.787,2.5,2.8,Northern California
2011-11-08T19:32:44.280Z,38.819,-122.786,2.4,3,Northern California
2011-11-08T22:54:40.430Z,34.6935,-120.2843333,2.341,2.63,"6km S of Los Alamos, CA"
2011-11-09T06:40:23.524Z,39.2971,-115.7464,0,4,"30km SE of Eureka, Nevada"
2011-11-09T15:35:03.700Z,33.4881667,-116.5,10.724,2.11,"18km ESE of Anza, CA"
2011-11-10T06:47:07.430Z,32.5686667,-115.707,9.963,2.12,"12km W of Progreso, B.C., MX"
2011-11-10T11:05:56.210Z,36.2241667,-120.3333333,2.605,2.26,"10km NNE of Coalinga, CA"
2011-11-10T12:07:49.430Z,35.849,-120.399,5.138,2.4,"6km SSE of Parkfield, CA"
2011-11-10T23:02:51.620Z,36.343,-120.916,5.829,2.2,"24km NE of King City, CA"
2011-11-10T23:22:51.430Z,33.4716667,-116.4505,8.831,2.1,"23km ESE of Anza, CA"
2011-11-11T01:58:00.580Z,33.9963333,-118.4676667,13.001,2.4,"2km NW of Marina del Rey, CA"
2011-11-11T21:20:43.150Z,35.4998333,-118.4076667,4.46,2.22,"12km SE of Bodfish, CA"
2011-11-12T00:14:47.150Z,32.905,-116.2343333,7.049,2.38,"28km SSW of Ocotillo Wells, CA"
2011-11-12T05:29:17.090Z,32.595,-115.7296667,4.813,2.22,"14km W of Progreso, B.C., MX"
2011-11-12T11:05:06.630Z,32.906,-116.2326667,6.419,2.69,"28km SSW of Ocotillo Wells, CA"
2011-11-12T11:05:37.260Z,32.9096667,-116.2315,4.466,2.4,"28km SSW of Ocotillo Wells, CA"
2011-11-12T12:32:08.770Z,37.723,-122.138,6.8,2.2,"San Francisco Bay area, California"
2011-11-12T21:16:17.000Z,37.64,-122.49,7,2.3,"San Francisco Bay area, California"
2011-11-12T21:48:44.850Z,37.5978333,-118.8575,5.171,2.17,"12km ESE of Mammoth Lakes, CA"
2011-11-12T23:03:46.330Z,36.0141667,-114.8183333,5.729,2.71,"4km NNE of Boulder City, NV"
2011-11-12T23:43:07.400Z,37.4971667,-118.8456667,1.801,2.7,"20km SE of Mammoth Lakes, CA"
2011-11-12T23:54:41.700Z,35.953,-120.051,-0.493,2.3,"9km SE of Avenal, CA"
2011-11-13T03:13:30.030Z,35.5011667,-118.4088333,3.61,2.03,"12km SE of Bodfish, CA"
2011-11-13T06:52:57.770Z,37.4941667,-118.8471667,2.061,2.4,"20km SE of Mammoth Lakes, CA"
2011-11-14T04:59:18.120Z,33.9696667,-117.2256667,11.495,3.04,"5km N of Moreno Valley, CA"
2011-11-14T08:25:56.800Z,36.7314,-120.74,-0.572,2.6,"27km SSW of South Dos Palos, CA"
2011-11-14T19:27:59.130Z,36.224,-114.4991667,6.322,2.36,"40km NE of Boulder City, NV"
2011-11-14T22:33:34.000Z,37.5005,-118.8463333,2.631,3.2,"19km SE of Mammoth Lakes, CA"
2011-11-15T00:40:18.280Z,36.2273333,-118.3186667,2.323,3.36,"29km WSW of Olancha, CA"
2011-11-15T02:51:56.500Z,37.487,-118.84,2.601,2.7,"21km SE of Mammoth Lakes, CA"
2011-11-15T09:44:08.130Z,38.953,-118.509,8.524,3,"49km NNE of Hawthorne, NV"
2011-11-15T10:20:48.990Z,35.928,-118.292,13.909,2.06,"23km NNE of Kernville, CA"
2011-11-15T12:24:28.400Z,33.529,-116.4618333,3.277,2.46,"20km E of Anza, CA"
2011-11-15T12:39:15.100Z,34.3541667,-116.4588333,4.228,2.41,"27km N of Yucca Valley, CA"
2011-11-15T14:51:01.140Z,34.0746667,-119.2636667,10.578,2.75,"10km SW of Port Hueneme, CA"
2011-11-15T20:17:53.140Z,32.5628333,-115.6875,4.439,2.02,"10km W of Progreso, B.C., MX"
2011-11-15T21:30:53.330Z,36.703,-121.333,3.2,3,Central California
2011-11-15T21:52:45.200Z,36.704,-121.339,2.4,2.7,"12km S of Ridgemark, CA"
2011-11-16T05:48:11.160Z,32.5323333,-115.6908333,10.993,2.54,"11km WSW of Progreso, B.C., MX"
2011-11-17T15:36:39.480Z,40.834,-124.278,20.6,2.8,offshore Northern California
2011-11-17T19:47:49.420Z,33.691,-118.3156667,11.376,2.15,"5km SSW of San Pedro, CA"
2011-11-17T20:45:45.630Z,35.5303333,-120.8235,-0.255,2.1,"11km WSW of Templeton, CA"
2011-11-18T01:07:01.760Z,36.2305,-118.3196667,4.143,2.49,"29km WSW of Olancha, CA"
2011-11-18T01:10:54.730Z,37.181,-117.377,11.4,2.4,"63km WNW of Beatty, NV"
2011-11-18T02:14:30.830Z,33.0173333,-116.3115,4.938,2.34,"22km SW of Ocotillo Wells, CA"
2011-11-18T04:33:20.750Z,35.1746667,-119.3911667,-0.914,2.98,"7km ENE of Taft, CA"
2011-11-18T10:59:48.280Z,38.825,-122.853,2.7,3,Northern California
2011-11-18T14:14:35.580Z,32.7973333,-116.1505,5.267,3.23,"16km WNW of Ocotillo, CA"
2011-11-18T15:21:16.690Z,32.793,-116.1456667,7.057,2.16,"16km WNW of Ocotillo, CA"
2011-11-18T23:27:01.610Z,33.4663333,-116.5168333,12.904,2.05,"18km SE of Anza, CA"
2011-11-19T10:53:29.100Z,37.21,-117.334,4.34,2,"61km WNW of Beatty, NV"
2011-11-19T20:32:21.200Z,33.2451667,-116.2651667,8.958,3.85,"10km E of Borrego Springs, CA"
2011-11-19T20:32:33.970Z,33.246,-116.2615,3.798,3.33,"11km E of Borrego Springs, CA"
2011-11-19T21:06:59.650Z,33.2475,-116.2578333,6.803,2.04,"11km E of Borrego Springs, CA"
2011-11-20T22:56:26.170Z,35.6225,-119.9023333,16.477,2.03,"31km NNE of Simmler, CA"
2011-11-21T01:01:38.280Z,33.1791667,-115.6063333,1.913,3.16,"10km NW of Calipatria, CA"
2011-11-21T03:29:41.530Z,37.075,-117.025,6.9,2.7,"30km NW of Beatty, NV"
2011-11-21T06:29:09.790Z,35.7435,-120.3263333,8.96,2.9,"4km NW of Cholame, CA"
2011-11-21T06:45:00.660Z,35.7365,-120.3356667,-0.517,2.2,"4km WNW of Cholame, CA"
2011-11-21T09:38:11.630Z,38.544,-119.507,5.303,3.1,"30km SSW of Smith Valley, NV"
2011-11-21T09:39:04.180Z,38.537,-119.506,6.803,3.7,"31km SSW of Smith Valley, NV"
2011-11-21T18:20:58.700Z,40.547,-124.067,19.6,2.6,Northern California
2011-11-21T22:57:44.447Z,39.355,-115.1966,5.2,3.4,"29km WNW of Ely, Nevada"
2011-11-22T00:10:03.000Z,35.607,-121.44,3.76,2.4,"33km W of Cambria, CA"
2011-11-22T14:39:43.520Z,33.4683333,-116.5803333,8.207,3.08,"13km SE of Anza, CA"
2011-11-22T18:03:41.880Z,36.3566667,-114.5965,4.412,2.38,"43km ENE of Nellis Air Force Base, NV"
2011-11-22T18:23:25.240Z,39.408,-120.142,12.1,2.8,Northern California
2011-11-23T06:26:14.700Z,38.793,-123.562,2.2,2.7,Northern California
2011-11-23T08:54:27.250Z,32.6688333,-115.7231667,5.259,2.36,"16km NW of Progreso, B.C., MX"
2011-11-23T13:37:04.280Z,33.9841667,-116.6615,16.275,2.37,"10km SW of Morongo Valley, CA"
2011-11-23T16:26:54.490Z,37.384,-121.738,7.5,2.7,"San Francisco Bay area, California"
2011-11-23T19:32:37.230Z,33.0563333,-117.6936667,16.065,2.23,"34km WSW of Carlsbad, CA"
2011-11-24T00:18:17.050Z,38.821,-122.792,1.2,2.6,Northern California
2011-11-24T05:22:32.870Z,37.0078333,-117.8981667,4.622,2.15,"35km NE of Independence, CA"
2011-11-24T09:22:00.140Z,32.7588333,-115.4358333,15.285,2.35,"8km SW of Holtville, CA"
2011-11-24T09:39:03.280Z,32.7743333,-115.4376667,19.733,2.44,"7km SW of Holtville, CA"
2011-11-24T15:38:25.730Z,32.7338333,-115.3291667,17.654,2.15,"10km SSE of Holtville, CA"
2011-11-24T15:44:16.340Z,32.7963333,-115.4578333,12.744,2.42,"7km WSW of Holtville, CA"
2011-11-24T16:15:31.850Z,32.7883333,-115.4388333,12.935,2.11,"6km WSW of Holtville, CA"
2011-11-24T16:25:34.290Z,37.347,-122.199,10.2,2.5,"San Francisco Bay area, California"
2011-11-25T02:13:29.000Z,36.2283333,-120.8151667,6.52,2.2,"28km E of King City, CA"
2011-11-25T11:29:34.250Z,38.834,-122.807,2.8,2.4,Northern California
2011-11-25T17:28:33.120Z,32.9136667,-116.3533333,9.573,2.16,"19km ENE of Pine Valley, CA"
2011-11-25T18:53:55.840Z,36.8156667,-121.6271667,7.127,2.9,"6km NE of Prunedale, CA"
2011-11-25T19:39:19.090Z,36.829,-121.562,5.2,2.8,Central California
2011-11-26T12:26:05.340Z,37.06,-121.492,4.6,2.6,Northern California
2011-11-27T01:47:48.470Z,34.3801667,-117.6493333,4.651,2.65,"3km NW of Wrightwood, CA"
2011-11-27T02:38:30.180Z,35.9075,-118.9001667,9.216,2.24,"20km SSE of Porterville, CA"
2011-11-27T09:39:18.230Z,34.381,-117.6518333,6.981,2.03,"3km NW of Wrightwood, CA"
2011-11-27T14:10:32.930Z,38.822,-122.79,3.2,2.9,Northern California
2011-11-27T20:57:41.160Z,37.5875,-118.934,6.351,2.6,"7km SE of Mammoth Lakes, CA"
2011-11-28T02:22:38.360Z,34.2155,-117.4775,9.057,2,"5km SSE of Lytle Creek, CA"
2011-11-28T03:36:39.020Z,35.3951667,-117.826,3.544,2.49,"18km W of Johannesburg, CA"
2011-11-28T08:51:38.400Z,38.837,-122.776,2.3,2.4,Northern California
2011-11-28T15:40:03.880Z,32.6395,-115.734,7.173,2.04,"16km WNW of Progreso, B.C., MX"
2011-11-29T04:40:16.030Z,32.6285,-115.7266667,7.059,2.76,"14km WNW of Progreso, B.C., MX"
2011-11-29T06:56:09.020Z,33.6326667,-119.0563333,15.548,3.33,"18km N of Santa Barbara Is., CA"
2011-11-29T17:06:20.200Z,33.943,-117.949,18.795,2.31,"1km NNW of La Habra, CA"
2011-11-30T05:51:05.230Z,37.463,-118.393,3.433,2.3,"9km NNE of Dixon Lane-Meadow Creek, CA"
2011-11-30T23:17:32.850Z,38.062,-118.897,-2.299,2.3,"48km N of Mammoth Lakes, CA"
2011-12-01T04:38:34.700Z,36.832,-121.564,5,2.8,Central California
2011-12-01T06:52:20.260Z,38.0511667,-118.8616667,3.166,2.2,"47km NNE of Mammoth Lakes, CA"
2011-12-01T07:10:30.090Z,37.876,-122.255,9.1,2.3,"San Francisco Bay area, California"
2011-12-01T11:31:56.300Z,36.5553333,-121.2566667,16.208,2.6,"16km NNE of Soledad, CA"
2011-12-01T11:41:53.300Z,38.05,-118.874,-1.954,2.5,"47km NNE of Mammoth Lakes, CA"
2011-12-01T17:09:45.400Z,38.0568333,-118.9045,0.536,2.2,"47km N of Mammoth Lakes, CA"
2011-12-01T19:20:36.820Z,32.8361667,-118.2935,4.298,2.75,"5km ENE of San Clemente Is. (SE tip), CA"
2011-12-01T19:25:35.040Z,37.569,-121.973,3.8,2,"San Francisco Bay area, California"
2011-12-01T21:40:40.790Z,36.163,-120.227,7.751,2.3,"12km WSW of Huron, CA"
2011-12-01T21:42:21.010Z,36.161,-120.223,8.851,2.3,"12km WSW of Huron, CA"
2011-12-02T01:42:59.640Z,34.3326667,-119.2001667,11.411,2.4,"7km NNE of Ventura, CA"
2011-12-02T04:41:49.370Z,35.5005,-118.404,2.03,2.34,"13km SE of Bodfish, CA"
2011-12-02T10:43:07.110Z,35.4978333,-118.3908333,0.95,2.47,"14km SE of Bodfish, CA"
2011-12-02T12:17:43.200Z,38.364,-122.65,5.7,2.4,Northern California
2011-12-03T00:15:17.540Z,35.7458333,-121.159,7.106,2,"21km NNW of Cambria, CA"
2011-12-03T03:24:34.440Z,36.832,-121.566,3.943,2.8,"3km WSW of San Juan Bautista, CA"
2011-12-03T07:16:54.400Z,38.793,-122.801,3.9,2.3,Northern California
2011-12-03T08:36:55.870Z,33.8716667,-119.302,6.667,2.78,"27km SE of Santa Cruz Is. (E end), CA"
2011-12-03T10:47:33.770Z,34.1695,-117.6046667,5.643,2.19,"6km NNW of Rancho Cucamonga, CA"
2011-12-04T06:02:45.580Z,39.726,-120.336,11.5,2.7,Northern California
2011-12-04T12:30:29.290Z,38.0701667,-118.881,3.306,2.5,"49km N of Mammoth Lakes, CA"
2011-12-04T12:49:49.900Z,36.573,-121.2605,4.755,2.5,"18km NNE of Soledad, CA"
2011-12-04T20:26:42.610Z,34.0453333,-117.4485,1.696,2.2,"5km NE of Glen Avon, CA"
2011-12-04T20:27:18.360Z,34.0491667,-117.4438333,1.641,2,"5km WSW of Bloomington, CA"
2011-12-05T04:38:33.980Z,33.4456667,-116.4111667,11.638,2.28,"21km N of Borrego Springs, CA"
2011-12-05T09:35:43.710Z,32.6698333,-115.8415,6.442,2.25,"16km ESE of Ocotillo, CA"
2011-12-05T12:04:11.590Z,38.841,-122.841,1.6,2.3,Northern California
2011-12-05T14:34:43.780Z,34.0388333,-116.4403333,9.463,2.31,"8km S of Yucca Valley, CA"
2011-12-06T01:42:20.200Z,38.776,-122.725,2,2.8,Northern California
2011-12-06T06:28:03.930Z,33.7665,-118.0846667,17.103,2.32,"2km S of Rossmoor, CA"
2011-12-06T07:48:54.060Z,32.6783333,-115.9043333,4.642,2.69,"10km SE of Ocotillo, CA"
2011-12-06T12:50:26.470Z,34.7321667,-116.2965,4.528,2.38,"12km W of Ludlow, CA"
2011-12-06T14:46:45.910Z,32.6635,-115.8135,5.093,2.24,"19km ESE of Ocotillo, CA"
2011-12-06T16:08:33.150Z,36.3236667,-118.3505,2.736,2.3,"31km W of Olancha, CA"
2011-12-06T20:52:57.430Z,36.229,-118.3218333,4.143,2.55,"29km WSW of Olancha, CA"
2011-12-08T06:33:47.960Z,33.9095,-118.339,16.182,2.72,"2km ESE of Hawthorne, CA"
2011-12-08T09:57:54.200Z,38.801,-122.814,3.203,3.3,"6km WNW of The Geysers, CA"
2011-12-08T17:16:14.700Z,40.455,-124.331,24.8,3.4,Northern California
2011-12-09T00:52:07.130Z,36.229,-118.3266667,4.463,2.52,"29km WSW of Olancha, CA"
2011-12-09T13:26:11.710Z,33.8673333,-120.2911667,5.229,2.59,"19km WSW of Santa Rosa Is., CA"
2011-12-10T09:02:24.910Z,32.8946667,-116.248,5.039,2.06,"28km ENE of Pine Valley, CA"
2011-12-11T00:25:36.110Z,36.7411667,-121.5771667,17.527,2.4,"9km NE of Salinas, CA"
2011-12-11T13:34:15.868Z,37.7422,-115.1291,4.9,3.4,"41km N of Alamo, Nevada"
2011-12-11T18:45:10.590Z,38.45,-122.261,5.5,2.2,Northern California
2011-12-11T20:39:00.380Z,38.803,-122.778,4.1,2.9,Northern California
2011-12-12T00:24:37.990Z,34.0385,-117.0868333,5.591,2.64,"4km W of Yucaipa, CA"
2011-12-12T02:09:38.320Z,32.9938333,-116.335,4.404,2.79,"25km SW of Ocotillo Wells, CA"
2011-12-12T21:29:39.970Z,32.658,-115.9448333,6.888,2.09,"10km SSE of Ocotillo, CA"
2011-12-12T23:15:03.550Z,32.8,-116.1498333,5.267,2.21,"16km WNW of Ocotillo, CA"
